,kcat,MW,kcat_MW
rxn02507,2.4190445,29340.2457,29.68127905
rxn02508,16.749157,23204.389,259.8515531
rxn02508_reverse,5.1679654,23204.389,80.17739851
rxn02518,15.6361065,45873.1672,122.7078635
rxn02548,0.3771093,47879.176,2.835457068
rxn02548_reverse,2.8014784,47879.176,21.06410988
rxn02687,13.669843,74254.4288,66.27407361
rxn02687_reverse,13.0504,74254.4288,63.27089274
rxn02789_num1,7.875781,21336.0101,132.8871306
rxn02789_num2,12.400205,51812.2795,86.15860647
rxn02789_num3,12.400205,73148.2896,61.02772634
rxn02789_reverse_num1,4.7479963,21336.0101,80.11238559
rxn02789_reverse_num2,10.067681,51812.2795,69.95185688
rxn02789_reverse_num3,10.067681,73148.2896,49.54818739
rxn02791,27.497261,118889.0554,83.26261763
rxn02792,24.410435,118889.0554,73.9156062
rxn02795_num1,17.47878,38084.7279,165.220054
rxn02811_num1,7.644784,21336.0101,128.9895452
rxn02811_num2,13.558583,51812.2795,94.20720198
rxn02811_num3,13.558583,73148.2896,66.72869464
rxn02811_reverse_num1,6.2067785,21336.0101,104.7262468
rxn02811_reverse_num2,12.400205,51812.2795,86.15860647
rxn02811_reverse_num3,12.400205,73148.2896,61.02772634
rxn02835_reverse,7.4976363,39999.3514,67.47982089
rxn02835,15.261391,39999.3514,137.3547462
rxn02895,14.93117,44043.5736,122.0432576
rxn02914,23.238403,41924.4962,199.5450354
rxn02914_reverse,20.553183,41924.4962,176.4874131
rxn02938_num1,17.623425,79530.2888,79.77379557
rxn02938_num2,10.716813,18899.4384,204.1358372
rxn02945_num2,0.40544942,32577.0946,4.480503648
rxn02961,8.198033,24672.472,119.6188157
rxn02962_num1,18.713116,51583.9245,130.5973096
rxn02962_num2,11.040637,30948.0729,128.4289763
rxn02962_reverse_num1,19.86109,51583.9245,138.6089265
rxn02962_reverse_num2,10.716813,30948.0729,124.6621298
rxn03004,15.734637,22899.9574,247.357199
rxn03004_reverse,10.685293,22899.9574,167.9787177
rxn03031,9.411955,87083.7288,38.90857508
rxn03052,0.5501608,84927.9484,2.332069616
rxn03052_reverse,1.3338107,84927.9484,5.653873207
rxn03062,15.961952,75455.172,76.15518682
rxn03062_reverse,17.996986,75455.172,85.86442504
rxn03063,3.2578301,67172.1764,17.45989037
rxn03063_reverse,5.5672417,67172.1764,29.83686281
rxn03068,0.83535564,36574.4253,8.222358326
rxn03068_reverse,1.5388243,36574.4253,15.14656057
rxn03080,2.419045,14860.9889,58.60015143
rxn03080_reverse,7.277731,14860.9889,176.2993821
rxn03084,14.74872,118787.0669,44.69795693
rxn03094_num2,9.928187,38084.7279,93.84725892
rxn03095_num2,9.636993,38084.7279,91.09471621
rxn03108,2.359992,29637.523,28.66626607
rxn03114,2.4649305,38950.8358,22.78192398
rxn03114_reverse,7.2244873,38950.8358,66.77174891
rxn03135,15.318192,49672.0429,111.0191729
rxn03136,4.258771,48582.2519,31.55797642
rxn03136_reverse,3.3562698,48582.2519,24.87034011
rxn03137,10.716813,56449.6157,68.34506546
rxn03137_reverse,7.4976373,56449.6157,47.81519581
rxn03164,1.6356612,49304.7747,11.94281965
rxn03167,3.2809925,63010.6888,18.74534817
rxn03174,1.6427593,228130.419,2.592347617
rxn03175,6.440435,26146.3145,88.67623007
rxn03175_reverse,6.635042,26146.3145,91.35570981
rxn03185,7.485558,32291.772,83.45162601
rxn03185_reverse,5.1061544,32291.772,56.92520014
rxn03194_num1,11.040637,64880.5359,61.26073506
rxn03194_num2,21.572569,36940.1492,210.2353404
rxn03194_num3,21.572569,36940.1492,210.2353404
rxn03194_reverse_num1,12.07201,64880.5359,66.98347262
rxn03194_reverse_num2,19.064552,36940.1492,185.7934759
rxn03194_reverse_num3,19.064552,36940.1492,185.7934759
rxn03273,10.09738,114487.7733,31.7506114
rxn03282_num1,46.490196,36122.01,463.3316518
rxn03282_num2,62.461094,160579.11,140.0306294
rxn03282_reverse_num1,64.50223,36122.01,642.8435959
rxn03282_reverse_num2,76.93235,160579.11,172.4735303
rxn03333_num2,50.390297,36122.01,502.2009274
rxn03333_num3,62.461094,160579.11,140.0306294
rxn03333_reverse_num2,68.45918,36122.01,682.2794413
rxn03333_reverse_num3,77.4015,160579.11,173.525311
rxn03360,47.265884,394993.2188,43.07850725
rxn03366,11.286915,74254.4288,54.7211724
rxn03366_reverse,11.05784,74254.4288,53.61057198
rxn03384,15.781053,76573.2478,74.1927402
rxn03406,17.658966,626056.0272,10.15440709
rxn03407,11.660925,626056.0272,6.705363127
rxn03408,1.4004244,42379.2013,11.89623137
rxn03408_reverse,2.322969,42379.2013,19.73300143
rxn03409,4.7655535,626056.0272,2.740328637
rxn03419,2.3480935,228130.419,3.705396517
rxn03421,1.415571,228130.419,2.233834323
rxn03421_reverse,1.0511075,228130.419,1.658694626
rxn03435,0.81085455,36574.4253,7.981195483
rxn03435_reverse,1.5388243,36574.4253,15.14656057
rxn03437,12.07201,131356.0298,33.08507121
rxn03445,21.89522,41924.4962,188.011304
rxn03445_reverse,16.749157,41924.4962,143.8227544
rxn03446,29.487244,50403.6898,210.6077528
rxn03462,4.387455,114487.7733,13.79609153
rxn03463,7.485558,32291.772,83.45162601
rxn03463_reverse,5.2604437,32291.772,58.64527137
rxn03618,8.823411,74254.4288,42.77762298
rxn03618_reverse,10.915733,74254.4288,52.92160944
rxn03638,11.404408,147307.1208,27.8709329
rxn03839,25.584967,31723.7283,290.3375049
rxn03842,2.9372988,35748.8391,29.57935403
rxn03848,22.556816,20423.3648,397.6060673
rxn03849,21.89522,20423.3648,385.9442005
rxn03869,24.106152,31723.7283,273.5559528
rxn03884,26.577183,64515.3903,148.3023793
rxn03884_reverse,19.155592,64515.3903,106.8894273
rxn03891,4.5164957,32291.772,50.35147814
rxn03892,4.7935634,32291.772,53.44032604
rxn03901,18.313797,29095.264,226.599316
rxn03903,1.266089,38865.4577,11.72743271
rxn03903_reverse,2.7453904,38865.4577,25.429793
rxn03904,6.2898297,38865.4577,58.26095525
rxn03904_reverse,1.143434,38865.4577,10.59131332
rxn03907_num2,8.700948,41368.9265,75.71724831
rxn03909_num1,6.260149,140613.0658,16.02734161
rxn03909_num2,6.3656635,141025.5718,16.2498108
rxn03910,4.5200286,41368.9265,39.33411944
rxn03910_reverse,8.198033,41368.9265,71.34078957
rxn03915,12.611826,74254.4288,61.14460017
rxn03915_reverse,12.557276,74254.4288,60.8801311
rxn03921,12.241919,74254.4288,59.35121866
rxn03921_reverse,11.831463,74254.4288,57.36124766
rxn03933,1.4004244,42379.2013,11.89623137
rxn03933_reverse,2.322969,42379.2013,19.73300143
rxn03951,10.3460865,70904.4482,52.52972464
rxn03951_reverse,8.4367485,70904.4482,42.83552777
rxn03958,2.0479524,83715.2682,8.806790922
rxn03958_reverse,2.3282804,83715.2682,10.01228285
rxn04068_num2,9.928187,38084.7279,93.84725892
rxn04113,15.225424,36503.7903,150.152973
rxn04137,1.678719,27581.202,21.91125825
rxn04137_reverse,2.2368424,27581.202,29.19609029
rxn04270,11.141102,74254.4288,54.01424245
rxn04270_reverse,11.585369,74254.4288,56.16813579
rxn04271,11.141102,74254.4288,54.01424245
rxn04271_reverse,11.585369,74254.4288,56.16813579
rxn04453_num1,26.177021,48678.1523,193.5925485
rxn04453_num2,47.47773,43147.2478,396.1314724
rxn04658,8.501775,74254.4288,41.21826872
rxn04674,2.6068501,27406.1064,34.24295383
rxn04704_num1,1.9692227,51224.8104,13.83939084
rxn04723,12.611826,74254.4288,61.14460017
rxn04723_reverse,12.936712,74254.4288,62.71971107
rxn04726_num1,57.124725,160579.11,128.0671004
rxn04726_num2,58.477573,36122.01,582.8005219
rxn04726_reverse_num1,81.65184,160579.11,183.0540872
rxn04726_reverse_num2,57.261246,36122.01,570.678336
rxn04727,12.992911,74254.4288,62.99217482
rxn04727_reverse,11.484444,74254.4288,55.67883164
rxn04736_num2,53.822906,160579.11,120.6647998
rxn04736_num3,56.762413,36122.01,565.7068552
rxn04736_reverse_num2,81.65184,160579.11,183.0540872
rxn04736_reverse_num3,55.58176,36122.01,553.9402043
rxn04737,12.992911,74254.4288,62.99217482
rxn04737_reverse,11.831463,74254.4288,57.36124766
rxn04744,12.611826,74254.4288,61.14460017
rxn04744_reverse,12.557276,74254.4288,60.8801311
rxn04757,65.87237,51876.0502,457.1291204
rxn04757_reverse,21.718914,51876.0502,150.7209784
rxn04760,21.718914,51876.0502,150.7209784
rxn04760_reverse,65.87237,51876.0502,457.1291204
rxn04792,10.402487,39582.1422,94.61072877
rxn04792_reverse,11.041131,39582.1422,100.4192027
rxn04809,1.1155885,32969.2773,12.18139713
rxn04809_reverse,1.9640148,32969.2773,21.44558164
rxn04810,1.1492976,32969.2773,12.54947545
rxn04810_reverse,1.7962191,32969.2773,19.61337733
rxn04811,1.1155885,32969.2773,12.18139713
rxn04811_reverse,1.9640148,32969.2773,21.44558164
rxn04830,1.6427593,32969.2773,17.93771039
rxn04830_reverse,1.7435358,32969.2773,19.03811486
rxn04831,1.415571,32969.2773,15.45698304
rxn04831_reverse,1.5478077,32969.2773,16.9009095
rxn04832,1.415571,32969.2773,15.45698304
rxn04832_reverse,1.7962195,32969.2773,19.6133817
rxn04833,1.4583445,32969.2773,15.92403786
rxn04833_reverse,1.415571,32969.2773,15.45698304
rxn04872,1.0828682,32969.2773,11.82411578
rxn04872_reverse,1.7962191,32969.2773,19.61337733
rxn04873,1.1492976,32969.2773,12.54947545
rxn04873_reverse,1.8504944,32969.2773,20.20602326
rxn04886,1.0511075,32969.2773,11.47731255
rxn04886_reverse,2.084499,32969.2773,22.76117954
rxn04887,1.2566602,32969.2773,13.72179523
rxn04894,1.0828682,32969.2773,11.82411578
rxn04894_reverse,2.9794984,32969.2773,32.53390768
rxn04895,1.1840252,32969.2773,12.92867502
rxn04895_reverse,2.147485,32969.2773,23.44893984
rxn04896,2.1474845,32969.2773,23.44893438
rxn04896_reverse,2.4921398,32969.2773,27.21231405
rxn04903,1.8504944,32969.2773,20.20602326
rxn04903_reverse,2.348094,32969.2773,25.639441
rxn04908_num2,81.65184,160579.11,183.0540872
rxn04908_num3,70.52777,36122.01,702.8954701
rxn04908_reverse_num2,64.34845,160579.11,144.2618657
rxn04908_reverse_num3,60.77399,36122.01,605.6871254
rxn04916,1.9640144,32969.2773,21.44557727
rxn04916_reverse,2.0233598,32969.2773,22.09358493
rxn04919,1.594577,32969.2773,17.41159549
rxn04919_reverse,2.419045,32969.2773,26.41417317
rxn04954,12.07201,33440.8223,129.9586344
rxn04954_reverse,15.794882,33440.8223,170.0364144
rxn04996,13.119792,36503.7903,129.3872522
rxn05005_num1,2.9551685,51583.9245,20.62387983
rxn05005_num2,1.5024104,30948.0729,17.4766211
rxn05005_reverse_num1,5.521782,51583.9245,38.53606602
rxn05005_reverse_num2,3.4576838,30948.0729,40.22112046
rxn05006_num1,3.1364558,51583.9245,21.8890691
rxn05006_num2,1.4583445,30948.0729,16.96402945
rxn05006_reverse_num1,3.6398315,51583.9245,25.40208704
rxn05006_reverse_num2,3.0695274,30948.0729,35.7059345
rxn05023_num1,9.043618,19240.7482,169.2087255
rxn05023_num2,13.490762,16240.5336,299.0464747
rxn05029,2.1272259,21033.8158,36.40810261
rxn05031_num1,0.40544942,32577.0946,4.480503648
rxn05034,1.9494708,35066.9096,20.01343991
rxn05034_reverse,1.4912179,35066.9096,15.30897505
rxn05059,47.47773,17168.1737,995.5620847
rxn05070,0.75759,155778.0355,1.750775705
rxn05116,8.39996,70904.4482,42.64874316
rxn05126,14.635933,74254.4288,70.95786696
rxn05127,12.341293,74254.4288,59.83300325
rxn05229,5.529006,98429.7272,20.22196156
rxn05231_num1,9.205958,40340.5691,82.15414294
rxn05231_num2,7.0704627,68651.3455,37.07671792
rxn05233_num1,9.484129,40340.5691,84.63654619
rxn05233_num2,7.504205,68651.3455,39.35121417
rxn05239,6.0119123,28261.758,76.58010616
rxn05287,4.6529675,32291.772,51.87291363
rxn05289,14.820754,68559.298,77.82272566
rxn05293,56.452213,39940.5227,508.8265077
rxn05322,25.83936,28969.9665,321.0970092
rxn05323,25.83936,28969.9665,321.0970092
rxn05324,25.83936,28969.9665,321.0970092
rxn05325,25.83936,28969.9665,321.0970092
rxn05326,25.83936,28969.9665,321.0970092
rxn05327,9.341269,28969.9665,116.0807984
rxn05328,25.83936,28969.9665,321.0970092
rxn05330,23.815165,17270.3157,496.4274857
rxn05330_reverse,23.815165,17270.3157,496.4274857
rxn05331,23.815165,17270.3157,496.4274857
rxn05331_reverse,23.815165,17270.3157,496.4274857
rxn05332,19.48882,17270.3157,406.2447567
rxn05332_reverse,23.116661,17270.3157,481.8671589
rxn05334,19.919695,17270.3157,415.2263528
rxn05334_reverse,23.116661,17270.3157,481.8671589
rxn05335,23.815165,17270.3157,496.4274857
rxn05335_reverse,23.815165,17270.3157,496.4274857
rxn05336_num2,21.964867,102777.922,76.93629105
rxn05336_reverse_num2,28.376608,102777.922,99.39468206
rxn05337_num5,30.474873,102777.922,106.7442702
rxn05337_reverse_num5,31.96498,102777.922,111.9636647
rxn05338_num2,30.474873,102777.922,106.7442702
rxn05338_reverse_num2,31.96498,102777.922,111.9636647
rxn05339_num5,25.4005,102777.922,88.97027515
rxn05339_reverse_num5,28.376608,102777.922,99.39468206
rxn05340_num2,30.474873,102777.922,106.7442702
rxn05340_reverse_num2,31.96498,102777.922,111.9636647
rxn05341_num3,20.695293,102777.922,72.489357
rxn05341_reverse_num3,28.376608,102777.922,99.39468206
rxn05342_num2,30.474873,102777.922,106.7442702
rxn05342_reverse_num2,31.96498,102777.922,111.9636647
rxn05343,12.823898,112756.6971,40.94305171
rxn05344,9.242872,112756.6971,29.50985623
rxn05345,12.823898,112756.6971,40.94305171
rxn05346,12.823898,112756.6971,40.94305171
rxn05347,12.823898,112756.6971,40.94305171
rxn05348,12.823898,112756.6971,40.94305171
rxn05349_reverse,12.082675,68416.9072,63.57731119
rxn05349,11.717936,68416.9072,61.65810664
rxn05350,12.823898,112756.6971,40.94305171
rxn05360_num1,31.96498,102777.922,111.9636647
rxn05360_reverse_num1,30.474873,102777.922,106.7442702
rxn05363,12.823898,112756.6971,40.94305171
rxn05364_num3,31.96498,102777.922,111.9636647
rxn05364_reverse_num3,30.474873,102777.922,106.7442702
rxn05367,12.823898,112756.6971,40.94305171
rxn05368_num1,31.96498,102777.922,111.9636647
rxn05368_reverse_num1,30.474873,102777.922,106.7442702
rxn05371,12.823898,112756.6971,40.94305171
rxn05372_num5,31.96498,102777.922,111.9636647
rxn05372_reverse_num5,30.474873,102777.922,106.7442702
rxn05375,12.823898,112756.6971,40.94305171
rxn05376_num5,31.96498,102777.922,111.9636647
rxn05376_reverse_num5,30.474873,102777.922,106.7442702
rxn05379,12.823898,112756.6971,40.94305171
rxn05380_num2,31.96498,102777.922,111.9636647
rxn05380_reverse_num2,30.474873,102777.922,106.7442702
rxn05383,6.029605,32747.2721,66.28514868
rxn05383_reverse,5.6810946,32747.2721,62.45387554
rxn05384,12.823898,112756.6971,40.94305171
rxn05385_num3,31.96498,102777.922,111.9636647
rxn05385_reverse_num3,30.474873,102777.922,106.7442702
rxn05388,12.823898,112756.6971,40.94305171
rxn05389_num3,31.96498,102777.922,111.9636647
rxn05389_reverse_num3,30.474873,102777.922,106.7442702
rxn05392,12.823898,112756.6971,40.94305171
rxn05393_num3,31.96498,102777.922,111.9636647
rxn05393_reverse_num3,30.474873,102777.922,106.7442702
rxn05396,12.823898,112756.6971,40.94305171
rxn05397_num3,31.96498,102777.922,111.9636647
rxn05397_reverse_num3,30.474873,102777.922,106.7442702
rxn05400,12.823898,112756.6971,40.94305171
rxn05401_num5,31.96498,102777.922,111.9636647
rxn05401_reverse_num5,30.474873,102777.922,106.7442702
rxn05404,12.823898,112756.6971,40.94305171
rxn05405_num1,31.96498,102777.922,111.9636647
rxn05405_reverse_num1,30.474873,102777.922,106.7442702
rxn05408,4.6124644,32747.2721,50.7061223
rxn05408_reverse,6.9973083,32747.2721,76.92338404
rxn05409,12.823898,112756.6971,40.94305171
rxn05410_num4,31.96498,102777.922,111.9636647
rxn05410_reverse_num4,30.474873,102777.922,106.7442702
rxn05413,12.823898,112756.6971,40.94305171
rxn05414_num3,31.96498,102777.922,111.9636647
rxn05414_reverse_num3,30.474873,102777.922,106.7442702
rxn05417,12.823898,112756.6971,40.94305171
rxn05418_num5,31.96498,102777.922,111.9636647
rxn05418_reverse_num5,30.474873,102777.922,106.7442702
rxn05421,12.823898,112756.6971,40.94305171
rxn05422_num3,31.96498,102777.922,111.9636647
rxn05422_reverse_num3,30.474873,102777.922,106.7442702
rxn05425,12.823898,112756.6971,40.94305171
rxn05426_num4,31.96498,102777.922,111.9636647
rxn05426_reverse_num4,30.474873,102777.922,106.7442702
rxn05429,12.823898,112756.6971,40.94305171
rxn05430_num4,31.96498,102777.922,111.9636647
rxn05430_reverse_num4,30.474873,102777.922,106.7442702
rxn05433,25.83936,28969.9665,321.0970092
rxn05434,25.83936,28969.9665,321.0970092
rxn05435,25.83936,28969.9665,321.0970092
rxn05436,25.83936,28969.9665,321.0970092
rxn05437,25.83936,28969.9665,321.0970092
rxn05438,25.83936,28969.9665,321.0970092
rxn05439,25.83936,28969.9665,321.0970092
rxn05440,25.83936,28969.9665,321.0970092
rxn05441,25.83936,28969.9665,321.0970092
rxn05442,25.83936,28969.9665,321.0970092
rxn05443,25.83936,28969.9665,321.0970092
rxn05444,25.83936,28969.9665,321.0970092
rxn05445,25.83936,28969.9665,321.0970092
rxn05446,25.83936,28969.9665,321.0970092
rxn05447,25.83936,28969.9665,321.0970092
rxn05448,25.83936,28969.9665,321.0970092
rxn05449,25.83936,28969.9665,321.0970092
rxn05450,25.83936,28969.9665,321.0970092
rxn05451,2.4320486,32747.2721,26.73619633
rxn05451_reverse,2.9989805,32747.2721,32.96863863
rxn05452,2.4320486,32747.2721,26.73619633
rxn05452_reverse,2.9989805,32747.2721,32.96863863
rxn05453,2.4320486,32747.2721,26.73619633
rxn05453_reverse,2.9989805,32747.2721,32.96863863
rxn05454,2.4320486,32747.2721,26.73619633
rxn05454_reverse,2.9989805,32747.2721,32.96863863
rxn05455,2.4320486,32747.2721,26.73619633
rxn05455_reverse,2.9989805,32747.2721,32.96863863
rxn05456,2.4320486,32747.2721,26.73619633
rxn05456_reverse,2.9989805,32747.2721,32.96863863
rxn05457,4.094674,32747.2721,45.01390636
rxn05457_reverse,5.0433407,32747.2721,55.44286701
rxn05458,4.094674,32747.2721,45.01390636
rxn05458_reverse,4.7518363,32747.2721,52.23827691
rxn05459,3.8580022,32747.2721,42.4121065
rxn05459_reverse,4.6124644,32747.2721,50.7061223
rxn05460,9.522158,112756.6971,30.40153683
rxn05461_num4,31.96498,102777.922,111.9636647
rxn05461_reverse_num4,30.474873,102777.922,106.7442702
rxn05464,25.83936,28969.9665,321.0970092
rxn05465,7.894492,32747.2721,86.78637754
rxn05515,14.825172,21033.8158,253.7372187
rxn05733_num2,8.6790085,32918.5824,94.9142652
rxn05814,7.110466,24759.8771,103.3837022
rxn05814_reverse,8.610923,24759.8771,125.199825
rxn05871_num2,55.58176,36122.01,553.9402043
rxn05871_num3,60.629097,160579.11,135.9235016
rxn05871_reverse_num2,70.52777,36122.01,702.8954701
rxn05871_reverse_num3,81.65184,160579.11,183.0540872
rxn05872_num1,68.45918,36122.01,682.2794413
rxn05872_num2,74.67591,160579.11,167.4148499
rxn05872_reverse_num1,70.52777,36122.01,702.8954701
rxn05872_reverse_num2,79.25697,160579.11,177.6850625
rxn05882,228.72731,243699.3444,337.8828605
rxn05937,25.34518,31188.1544,292.5554582
rxn05937_reverse,17.211752,31188.1544,198.6725678
rxn05957,6.214381,176724.7804,12.65910279
rxn06023,5.9705434,14638.8201,146.8284745
rxn06060_num1,1.6594498,39392.6706,15.16530661
rxn06060_num2,4.5202303,38073.9418,42.74006922
rxn06060_num3,3.0695274,44167.8742,25.01886007
rxn06060_reverse_num1,1.5577362,39392.6706,14.23577085
rxn06060_reverse_num2,3.549113,38073.9418,33.55787763
rxn06060_reverse_num3,2.0844984,44167.8742,16.99016395
rxn06075_num1,9.770704,40340.5691,87.1939469
rxn06075_num2,7.504205,68651.3455,39.35121417
rxn06076_num1,9.484129,40340.5691,84.63654619
rxn06076_num2,7.0704627,68651.3455,37.07671792
rxn06077_reverse,35.74636,20215.6946,636.5692525
rxn06077,32.692368,20215.6946,582.1839275
rxn06078,3.636522,176724.7804,7.40783447
rxn06098_num1,1.6471157,43703.7864,13.56774094
rxn06098_reverse_num1,2.3543205,43703.7864,19.39317963
rxn06099,166.77338,76904.4252,780.6887139
rxn06280,3.8906589,90027.8218,15.55782619
rxn06297,3.353647,32291.772,37.38763299
rxn06297_reverse,11.072185,32291.772,123.4366017
rxn06300,4.5437174,97113.6445,16.84354729
rxn06386,2.0415373,37899.4171,19.39220928
rxn06432,6.5213165,63285.2681,37.09668949
rxn06434,3.0695274,132913.492,8.313902881
rxn06435,3.0509856,58522.9982,18.76791774
rxn06437,28.22082,116808.4701,86.97567215
rxn06438,10.714521,432195.5572,8.924727466
rxn06439,4.011422,93626.8542,15.42412091
rxn06440,2.9873993,106261.1865,10.12094617
rxn06441,7.3914084,95426.6388,27.88432096
rxn06442,1.6375967,59841.3566,9.851628464
rxn06443,4.056272,58597.4376,24.92016682
rxn06444,5.109581,501791.4668,3.665764131
rxn06445,6.2223797,100627.4596,22.26088884
rxn06446,5.4322767,95459.7412,20.48632845
rxn06447,8.488322,149743.2644,20.40690065
rxn06448,7.3917403,75210.8418,35.38088983
rxn06449,9.781351,100415.098,35.06729994
rxn06515,0.3183433,28903.8012,3.965000562
rxn06515_reverse,2.1474845,28903.8012,26.74715393
rxn06517,15.318876,75194.6988,73.34021478
rxn06517_reverse,9.514177,75194.6988,45.54980304
rxn06538,25.449604,32482.2291,282.057534
rxn06570,0.3183433,28903.8012,3.965000562
rxn06570_reverse,2.1474845,28903.8012,26.74715393
rxn06672_reverse,11.749009,76506.3575,55.28485969
rxn06672,11.069915,76506.3575,52.08938878
rxn06673,10.430072,65547.9447,57.28365607
rxn06750,8.184826,32291.772,91.24731092
rxn06750_reverse,5.419395,32291.772,60.41731621
rxn06759,7.7117443,32291.772,85.97323021
rxn06759_reverse,5.2604437,32291.772,58.64527137
rxn06804,0.3391298,28903.8012,4.223898689
rxn06804_reverse,2.7249446,28903.8012,33.93948253
rxn06805,0.3391298,28903.8012,4.223898689
rxn06805_reverse,2.8072827,28903.8012,34.96501256
rxn06870,33.05785,30201.8214,394.0433208
rxn06870_reverse,33.05785,30201.8214,394.0433208
rxn06874_num1,29.487244,219939.476,48.26513199
rxn06874_num2,50.390297,227522.8268,79.73049199
rxn06874_num3,8.699086,64102.4336,48.85416644
rxn06936,2.8921087,132913.492,7.83335925
rxn06937_num1,6.0737586,53892.3276,40.57262311
rxn06937_num2,3.2534254,50634.0835,23.13131912
rxn07099_num2,165.47008,33426.8232,1782.078675
rxn07100,6.3183,38865.4577,58.52466778
rxn07100_reverse,5.953102,38865.4577,55.14193957
rxn07181,1.5478077,32969.2773,16.9009095
rxn07181_reverse,1.1155885,32969.2773,12.18139713
rxn07230,39.396893,29835.5147,475.3690902
rxn07261,4.0427213,38865.4577,37.4466108
rxn07261_reverse,5.953103,38865.4577,55.14194884
rxn07292,2.017409,84625.5228,8.582130024
rxn07292_reverse,3.3463986,84625.5228,14.2356993
rxn07312,3.3562698,67172.1764,17.98746435
rxn07312_reverse,5.5672417,67172.1764,29.83686281
rxn07449,8.700948,15870.6512,197.3669033
rxn07579,25.83936,28969.9665,321.0970092
rxn07579_reverse,26.620134,28969.9665,330.7994243
rxn07670,4.6689553,147307.1208,11.41033712
rxn07672,4.6689553,147307.1208,11.41033712
rxn07672_reverse,6.64354,147307.1208,16.23597276
rxn07673,4.6689553,147307.1208,11.41033712
rxn07673_reverse,7.2641506,147307.1208,17.75266669
rxn07720,3.6795297,147307.1208,8.992305904
rxn07720_reverse,4.2508245,147307.1208,10.38847825
rxn07721,3.6795297,147307.1208,8.992305904
rxn07734,3.6795297,147307.1208,8.992305904
rxn07841,2.8921087,40155.666,25.92807531
rxn07842,2.8921087,40155.666,25.92807531
rxn07842_reverse,1.2945436,40155.666,11.60572697
rxn07876,12.6123905,74254.4288,61.14733698
rxn07876_reverse,12.296085,74254.4288,59.61382602
rxn07885,12.6123905,74254.4288,61.14733698
rxn07885_reverse,12.296085,74254.4288,59.61382602
rxn07976,23.815165,17270.3157,496.4274857
rxn07976_reverse,23.815165,17270.3157,496.4274857
rxn07977,23.815165,17270.3157,496.4274857
rxn07977_reverse,23.815165,17270.3157,496.4274857
rxn07978,23.815165,17270.3157,496.4274857
rxn07978_reverse,23.815165,17270.3157,496.4274857
rxn07979,23.815165,17270.3157,496.4274857
rxn07979_reverse,23.815165,17270.3157,496.4274857
rxn07980,23.815165,17270.3157,496.4274857
rxn07980_reverse,23.815165,17270.3157,496.4274857
rxn07987,31.96498,102777.922,111.9636647
rxn07987_reverse,30.474873,102777.922,106.7442702
rxn07989,31.96498,102777.922,111.9636647
rxn07989_reverse,30.474873,102777.922,106.7442702
rxn07991,31.96498,102777.922,111.9636647
rxn07991_reverse,30.474873,102777.922,106.7442702
rxn07992,31.96498,102777.922,111.9636647
rxn07992_reverse,30.474873,102777.922,106.7442702
rxn07993,31.96498,102777.922,111.9636647
rxn07993_reverse,30.474873,102777.922,106.7442702
rxn07997,8.219773,44339.7899,66.73730946
rxn07998,8.219773,44339.7899,66.73730946
rxn08000,8.219773,44339.7899,66.73730946
rxn08001,2.1531794,44339.7899,17.48191829
rxn08002,8.219773,44339.7899,66.73730946
rxn08044,11.717936,31816.3355,132.5877696
rxn08080,15.734637,38101.2796,148.6687423
rxn08103_num1,8.446126,146340.8848,20.77755211
rxn08103_num2,19.020775,91625.5378,74.73330214
rxn08131,6.0873103,133770.5116,16.38202382
rxn08136,13.175481,39562.7067,119.8900064
rxn08173_reverse,63.94032,107437.9396,214.2494103
rxn08173,72.02591,107437.9396,241.3423759
rxn08180,12.469764,72526.1614,61.89649298
rxn08306,6.5952096,22120.2321,107.3350155
rxn08307,6.5952096,22120.2321,107.3350155
rxn08308,6.5952096,22120.2321,107.3350155
rxn08309,6.5952096,22120.2321,107.3350155
rxn08310,6.5952096,22120.2321,107.3350155
rxn08311,3.5621624,22120.2321,57.97310165
rxn08312,6.5952096,22120.2321,107.3350155
rxn08352,18.752914,36503.7903,184.9410427
rxn08386,25.83936,28969.9665,321.0970092
rxn08390,25.83936,28969.9665,321.0970092
rxn08392,9.674797,28969.9665,120.2254383
rxn08393,10.578575,28969.9665,131.4563826
rxn08394,25.83936,28969.9665,321.0970092
rxn08398,25.83936,28969.9665,321.0970092
rxn08438,20.026733,24588.6511,293.2094099
rxn08459,15.095916,263290.235,20.64083296
rxn08521,9.968857,62886.275,57.06791379
rxn08521_reverse,3.623087,62886.275,20.74079471
rxn08546,7.6415396,97451.2923,28.22901771
rxn08547,6.783708,97451.2923,25.06005639
rxn08548,20.408932,97451.2923,75.39372077
rxn08549,6.9886866,97451.2923,25.81727873
rxn08550,20.408932,97451.2923,75.39372077
rxn08551,6.783708,97451.2923,25.06005639
rxn08552,17.070623,97451.2923,63.061496
rxn08756,21.76262,36503.7903,214.6227319
rxn08796,6.849733,41794.9076,59.00010364
rxn08797,4.5151863,41794.9076,38.89151003
rxn08798,12.423464,41794.9076,107.0093774
rxn08799,13.185593,41794.9076,113.5739676
rxn08800,12.423464,41794.9076,107.0093774
rxn08801,5.239837,41794.9076,45.13328126
rxn08802,12.423464,41794.9076,107.0093774
rxn08817,13.185593,41794.9076,113.5739676
rxn08818,13.584015,41794.9076,117.0057713
rxn08819,12.423464,41794.9076,107.0093774
