id,growth = 0.13,FC growth = 0.13,growth = 0.15,FC growth = 0.15,growth = 0.16,FC growth = 0.16,growth = 0.17,FC growth = 0.17,growth = 0.18,FC growth = 0.18,growth = 0.19,FC growth = 0.19,growth = 0.21,FC growth = 0.21,growth = 0.22,FC growth = 0.22,growth = 0.23,FC growth = 0.23,growth = 0.24,FC growth = 0.24,WT,GPR,FC_mean,regulation,reactions
rxn09122,0.1960087495805532,0.48205910724690704,0.22616394182380622,0.5562220468235781,0.24124153794530484,0.5933035166115991,0.25631913406699,0.6303849864000788,0.27139673018855254,0.667466456188257,0.2864743263100192,0.7045479259761993,0.31662951855324545,0.7787108655528046,0.33170711467480984,0.8157923353409873,0.3467847107964348,0.852873805129319,0.36186230691809307,0.8899552749177326,0.40660729490203157,ZMO1048 and ZMO1050 and ZMO1049 and ZMO1047,0.4820633676924208,down,cpd00001_c0 + cpd00002_c0 + cpd00009_p0 --> cpd00008_c0 + 2.0 cpd00009_c0 + cpd00067_c0
rxn06672,0.19452751207114635,0.4820591072470425,0.22445482162055364,0.556222046823511,0.23941847639525676,0.593303516611744,0.25438213116996067,0.6303849863999788,0.26934578594466396,0.6674664561882122,0.2843094407193676,0.7045479259764463,0.3142367502687747,0.7787108655529144,0.32920040504347836,0.8157923353411487,0.3441640598181818,0.8528738051293825,0.35912771459288556,0.889955274917617,0.40353456484218264,ZMO0735 and ZMO1868 and ZMO0736,0.4811207620046209,down,cpd00002_c0 + cpd00242_c0 + cpd12848_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd12543_c0
rxn06673,0.19452751207114635,0.4820591072470425,0.22445482162055364,0.556222046823511,0.23941847639525676,0.593303516611744,0.25438213116996067,0.6303849863999788,0.26934578594466396,0.6674664561882122,0.2843094407193676,0.7045479259764463,0.3142367502687747,0.7787108655529144,0.32920040504347836,0.8157923353411487,0.3441640598181818,0.8528738051293825,0.35912771459288556,0.889955274917617,0.40353456484218264,ZMO0599 and ZMO0583,0.4811207620046209,down,cpd00022_c0 + cpd12543_c0 --> cpd00070_c0 + cpd12848_c0
rxn05465,0.19452751207114635,0.4820591072470425,0.22445482162055364,0.556222046823511,0.23941847639525676,0.593303516611744,0.25438213116996067,0.6303849863999788,0.26934578594466396,0.6674664561882122,0.2843094407193676,0.7045479259764463,0.3142367502687747,0.7787108655529144,0.32920040504347836,0.8157923353411487,0.3441640598181818,0.8528738051293825,0.35912771459288556,0.889955274917617,0.40353456484218264,ZMO1223 and ZMO1279,0.4811207620046209,down,cpd00070_c0 + cpd11493_c0 --> cpd00010_c0 + cpd11492_c0
rxn00770,0.1427792705071812,0.48205910724704243,0.16474531212367066,0.5562220468235107,0.1757283329319153,0.5933035166117445,0.1867113537401601,0.6303849863999789,0.19769437454840472,0.6674664561882125,0.20867739535664948,0.7045479259764468,0.23064343697313897,0.7787108655529151,0.24162645778138359,0.8157923353411488,0.25260947858962834,0.852873805129383,0.26359249939787305,0.8899552749176171,0.29618623185561066,ZMO1519,0.4481900628275524,down,cpd00002_c0 + cpd00101_c0 --> cpd00018_c0 + cpd00067_c0 + cpd00103_c0
rxn02185_reverse_num2,0.136045158509693,0.48205910724704265,0.15697518289579965,0.5562220468235108,0.16744019508885294,0.5933035166117449,0.17790520728190623,0.6303849863999788,0.18837021947495955,0.6674664561882129,0.19883523166801287,0.704547925976447,0.21976525605411945,0.7787108655529149,0.23023026824717283,0.8157923353411493,0.24069528044022606,0.852873805129383,0.25116029263327944,0.8899552749176173,0.2822167582034156,ZMO1140 and ZMO0687,0.4439047188291509,down,cpd00020_c0 + cpd03049_c0 --> cpd00056_c0 + cpd00668_c0
rxn02186,0.136045158509693,0.48205910724704254,0.15697518289579965,0.5562220468235107,0.16744019508885294,0.5933035166117447,0.17790520728190623,0.6303849863999786,0.18837021947495955,0.6674664561882128,0.19883523166801287,0.7045479259764468,0.21976525605411945,0.7787108655529148,0.23023026824717283,0.815792335341149,0.24069528044022606,0.8528738051293828,0.25116029263327944,0.8899552749176172,0.28221675820341563,ZMO1141,0.4439047188291509,down,cpd00005_c0 + cpd00067_c0 + cpd00668_c0 --> cpd00006_c0 + cpd02498_c0
rxn00898,0.136045158509693,0.48205910724704254,0.15697518289579965,0.5562220468235107,0.16744019508885294,0.5933035166117447,0.17790520728190623,0.6303849863999786,0.18837021947495955,0.6674664561882128,0.19883523166801287,0.7045479259764468,0.21976525605411945,0.7787108655529148,0.23023026824717283,0.815792335341149,0.24069528044022606,0.8528738051293828,0.25116029263327944,0.8899552749176172,0.28221675820341563,ZMO1792,0.4439047188291509,down,cpd02498_c0 --> cpd00001_c0 + cpd00123_c0
rxn01388_reverse,0.1061934757216787,0.4820591072470206,0.12253093352501387,0.5562220468234853,0.1306996624266814,0.5933035166117173,0.13886839132834916,0.6303849863999504,0.1470371202300167,0.6674664561881826,0.15520584913168423,0.7045479259764146,0.1715433069350174,0.7787108655528702,0.1797120358366877,0.8157923353411148,0.18788076473835216,0.852873805129333,0.19604949364002167,0.889955274917574,0.22029140021466742,ZMO0543,0.42490819341857905,down,cpd00001_c0 + cpd00331_c0 --> cpd00260_c0
rxn00256_num1,0.1061934757216787,0.4820591072470206,0.12253093352501387,0.5562220468234853,0.1306996624266814,0.5933035166117173,0.13886839132834916,0.6303849863999504,0.1470371202300167,0.6674664561881826,0.15520584913168423,0.7045479259764146,0.1715433069350174,0.7787108655528702,0.1797120358366877,0.8157923353411148,0.18788076473835216,0.852873805129333,0.19604949364002167,0.889955274917574,0.22029140021466742,ZMO1963,0.42490819341857905,down,cpd00001_c0 + cpd00022_c0 + cpd00032_c0 --> cpd00010_c0 + cpd00067_c0 + cpd00137_c0
rxn00974,0.1061934757216787,0.4820591072470206,0.12253093352501387,0.5562220468234853,0.1306996624266814,0.5933035166117173,0.13886839132834916,0.6303849863999504,0.1470371202300167,0.6674664561881826,0.15520584913168423,0.7045479259764146,0.1715433069350174,0.7787108655528702,0.1797120358366877,0.8157923353411148,0.18788076473835216,0.852873805129333,0.19604949364002167,0.889955274917574,0.22029140021466742,ZMO0543,0.42490819341857905,down,cpd00137_c0 --> cpd00001_c0 + cpd00331_c0
rxn01116_reverse,0.10135958394424538,0.48205910724704243,0.11695336608951394,0.5562220468235107,0.12475025716214816,0.5933035166117445,0.13254714823478247,0.6303849863999789,0.14034403930741668,0.6674664561882125,0.148140930380051,0.7045479259764469,0.16373471252531957,0.7787108655529152,0.17153160359795375,0.8157923353411488,0.17932849467058803,0.852873805129383,0.1871253857432223,0.8899552749176171,0.21026380877459763,ZMO0018,0.42183208046932064,down,cpd00198_c0 --> cpd00171_c0
rxn00777_reverse,0.10133940306489866,0.4820591072470425,0.11693008045949849,0.5562220468235107,0.12472541915679834,0.5933035166117445,0.13252075785409828,0.6303849863999788,0.14031609655139812,0.6674664561882125,0.14811143524869808,0.7045479259764468,0.16370211264329793,0.7787108655529151,0.17149745134059774,0.8157923353411488,0.17929279003789766,0.8528738051293829,0.18708812873519756,0.8899552749176171,0.2102219448640453,ZMO1200,0.4218192380915546,down,cpd00171_c0 --> cpd00101_c0
rxn00737,0.05289199469847579,0.5101277672258511,0.06102922465208745,0.5886089621836743,0.06509783962889329,0.6278495596625859,0.06916645460569912,0.6670901571414976,0.07323506958250495,0.7063307546204092,0.07730368455931078,0.7455713520993208,0.08544091451292243,0.824052547057144,0.08950952948972826,0.8632931445360557,0.09357814446653409,0.9025337420149673,0.09764675944333992,0.9417743394938788,0.10368381824441776,ZMO1275,0.41179520869581476,down,cpd00161_c0 --> cpd00013_c0 + cpd00094_c0
rxn00903_reverse,0.08314936256908824,0.48205910724704254,0.09594157219510181,0.5562220468235106,0.1023376770081086,0.5933035166117446,0.1087337818211154,0.6303849863999788,0.11512988663412217,0.6674664561882128,0.12152599144712897,0.7045479259764469,0.13431820107314255,0.7787108655529149,0.14071430588614933,0.8157923353411489,0.14711041069915612,0.8528738051293829,0.1535065155121629,0.8899552749176171,0.17248789892994676,ZMO0913,0.4102437577760387,down,cpd00023_c0 + cpd00123_c0 --> cpd00024_c0 + cpd00156_c0
rxn00785,0.059919716501962844,0.48205910724704243,0.06913813442534177,0.5562220468235107,0.07374734338703119,0.5933035166117445,0.07835655234872067,0.6303849863999789,0.08296576131041009,0.6674664561882125,0.08757497027209957,0.7045479259764469,0.09679338819547847,0.778710865552915,0.1014025971571679,0.8157923353411488,0.10601180611885738,0.8528738051293832,0.11062101508054681,0.889955274917617,0.12429952178303227,ZMO0176,0.3954612557333226,down,cpd00072_c0 + cpd00102_c0 --> cpd00198_c0 + cpd00236_c0
rxn01575_reverse,0.05289199469847579,0.48205910724704254,0.06102922465208745,0.5562220468235106,0.06509783962889329,0.5933035166117447,0.06916645460569912,0.6303849863999788,0.07323506958250495,0.6674664561882129,0.07730368455931078,0.7045479259764469,0.08544091451292243,0.7787108655529149,0.08950952948972826,0.8157923353411489,0.09357814446653409,0.8528738051293829,0.09764675944333992,0.8899552749176171,0.10972097384599362,ZMO0913,0.3909890691311036,down,cpd00023_c0 + cpd00508_c0 --> cpd00024_c0 + cpd00322_c0
rxn00806_reverse,0.05289199469847579,0.48205910724704254,0.06102922465208745,0.5562220468235106,0.06509783962889329,0.5933035166117447,0.06916645460569912,0.6303849863999788,0.07323506958250495,0.6674664561882129,0.07730368455931078,0.7045479259764469,0.08544091451292243,0.7787108655529149,0.08950952948972826,0.8157923353411489,0.09357814446653409,0.8528738051293829,0.09764675944333992,0.8899552749176171,0.10972097384599362,ZMO0913,0.3909890691311036,down,cpd00023_c0 + cpd00200_c0 --> cpd00024_c0 + cpd00107_c0
rxn00902,0.05289199469847579,0.48205910724704254,0.06102922465208745,0.5562220468235106,0.06509783962889329,0.5933035166117447,0.06916645460569912,0.6303849863999788,0.07323506958250495,0.6674664561882129,0.07730368455931078,0.7045479259764469,0.08544091451292243,0.7787108655529149,0.08950952948972826,0.8157923353411489,0.09357814446653409,0.8528738051293829,0.09764675944333992,0.8899552749176171,0.10972097384599362,ZMO0903,0.3909890691311036,down,cpd00001_c0 + cpd00022_c0 + cpd00123_c0 --> cpd00010_c0 + cpd00067_c0 + cpd01646_c0
rxn02789_num1,0.05289199469847579,0.48205910724704254,0.06102922465208745,0.5562220468235106,0.06509783962889329,0.5933035166117447,0.06916645460569912,0.6303849863999788,0.07323506958250495,0.6674664561882129,0.07730368455931078,0.7045479259764469,0.08544091451292243,0.7787108655529149,0.08950952948972826,0.8157923353411489,0.09357814446653409,0.8528738051293829,0.09764675944333992,0.8899552749176171,0.10972097384599362,ZMO0106,0.3909890691311036,down,cpd01646_c0 --> cpd00001_c0 + cpd01710_c0
rxn03437,0.05289199469847579,0.48205910724704254,0.06102922465208745,0.5562220468235106,0.06509783962889329,0.5933035166117447,0.06916645460569912,0.6303849863999788,0.07323506958250495,0.6674664561882129,0.07730368455931078,0.7045479259764469,0.08544091451292243,0.7787108655529149,0.08950952948972826,0.8157923353411489,0.09357814446653409,0.8528738051293829,0.09764675944333992,0.8899552749176171,0.10972097384599362,ZMO1792,0.3909890691311036,down,cpd02535_c0 --> cpd00001_c0 + cpd00508_c0
rxn03062,0.05289199469847579,0.48205910724704254,0.06102922465208745,0.5562220468235106,0.06509783962889329,0.5933035166117447,0.06916645460569912,0.6303849863999788,0.07323506958250495,0.6674664561882129,0.07730368455931078,0.7045479259764469,0.08544091451292243,0.7787108655529149,0.08950952948972826,0.8157923353411489,0.09357814446653409,0.8528738051293829,0.09764675944333992,0.8899552749176171,0.10972097384599362,ZMO0677,0.3909890691311036,down,cpd00003_c0 + cpd02693_c0 --> cpd00004_c0 + cpd00067_c0 + cpd02605_c0
rxn03435_reverse,0.05289199469847579,0.48205910724704254,0.06102922465208745,0.5562220468235106,0.06509783962889329,0.5933035166117447,0.06916645460569912,0.6303849863999788,0.07323506958250495,0.6674664561882129,0.07730368455931078,0.7045479259764469,0.08544091451292243,0.7787108655529149,0.08950952948972826,0.8157923353411489,0.09357814446653409,0.8528738051293829,0.09764675944333992,0.8899552749176171,0.10972097384599362,ZMO1141,0.3909890691311036,down,cpd00005_c0 + cpd00067_c0 + cpd10162_c0 --> cpd00006_c0 + cpd02535_c0
rxn01208,0.05289199469847579,0.48205910724704254,0.06102922465208745,0.5562220468235106,0.06509783962889329,0.5933035166117447,0.06916645460569912,0.6303849863999788,0.07323506958250495,0.6674664561882129,0.07730368455931078,0.7045479259764469,0.08544091451292243,0.7787108655529149,0.08950952948972826,0.8157923353411489,0.09357814446653409,0.8528738051293829,0.09764675944333992,0.8899552749176171,0.10972097384599362,ZMO0677,0.3909890691311036,down,cpd00067_c0 + cpd02605_c0 --> cpd00011_c0 + cpd00200_c0
rxn03436,0.05289199469847579,0.48205910724704254,0.06102922465208745,0.5562220468235106,0.06509783962889329,0.5933035166117447,0.06916645460569912,0.6303849863999788,0.07323506958250495,0.6674664561882129,0.07730368455931078,0.7045479259764469,0.08544091451292243,0.7787108655529149,0.08950952948972826,0.8157923353411489,0.09357814446653409,0.8528738051293829,0.09764675944333992,0.8899552749176171,0.10972097384599362,ZMO1141,0.3909890691311036,down,cpd00498_c0 --> cpd10162_c0
rxn00364,0.044175869955539515,0.48205910724704254,0.05097215764100713,0.5562220468235106,0.054370301483740925,0.5933035166117445,0.057768445326474745,0.6303849863999786,0.06116658916920855,0.6674664561882127,0.06456473301194236,0.7045479259764468,0.07136102069740963,0.7787108655529109,0.07475916454014356,0.8157923353411464,0.07815730838287759,0.8528738051293827,0.08155545222561131,0.8899552749176158,0.09163994475246072,ZMO1797,0.38544244429468916,down,cpd00002_c0 + cpd00046_c0 + cpd00067_c0 --> cpd00008_c0 + cpd00096_c0
rxn01200,0.04143986744228254,0.4820591072470425,0.047815231664172175,0.5562220468235106,0.05100291377511697,0.5933035166117445,0.0541905958860618,0.6303849863999788,0.057378277997006594,0.6674664561882127,0.060565960107951414,0.7045479259764468,0.06694132432984107,0.7787108655529151,0.07012900644078585,0.8157923353411488,0.07331668855173067,0.8528738051293829,0.07650437066267549,0.8899552749176172,0.08596428699156536,ZMO0176,0.38370135178625336,down,cpd00102_c0 + cpd00238_c0 --> cpd00101_c0 + cpd00198_c0
rxn01334_reverse,0.04143986744228254,0.4820591072470425,0.047815231664172175,0.5562220468235106,0.05100291377511697,0.5933035166117445,0.0541905958860618,0.6303849863999788,0.057378277997006594,0.6674664561882127,0.060565960107951414,0.7045479259764468,0.06694132432984107,0.7787108655529151,0.07012900644078585,0.8157923353411488,0.07331668855173067,0.8528738051293829,0.07650437066267549,0.8899552749176172,0.08596428699156536,ZMO0179,0.38370135178625336,down,cpd00095_c0 + cpd00236_c0 --> cpd00349_c0
rxn01644_num2,0.036541200261984076,0.4820591072470426,0.042162923379212396,0.5562220468235107,0.044973784937826555,0.5933035166117447,0.04778464649644072,0.6303849863999789,0.050595508055054875,0.6674664561882129,0.05340636961366904,0.704547925976447,0.059028092730897354,0.778710865552915,0.061838954289511514,0.815792335341149,0.06464981584812567,0.8528738051293829,0.06746067740673983,0.8899552749176171,0.07580232322684378,ZMO1853,0.38058401812606335,down,cpd00020_c0 + cpd00346_c0 --> 2.0 cpd00001_c0 + cpd00067_c0 + cpd02120_c0
rxn01974,0.036541200261984076,0.4820591072470425,0.042162923379212396,0.5562220468235106,0.044973784937826555,0.5933035166117446,0.04778464649644072,0.6303849863999788,0.050595508055054875,0.6674664561882127,0.05340636961366904,0.7045479259764469,0.059028092730897354,0.7787108655529148,0.061838954289511514,0.8157923353411488,0.06464981584812567,0.8528738051293828,0.06746067740673983,0.889955274917617,0.0758023232268438,ZMO1072,0.3805840181260633,down,cpd00504_c0 --> cpd00516_c0
rxn01973,0.036541200261984076,0.4820591072470425,0.042162923379212396,0.5562220468235106,0.044973784937826555,0.5933035166117446,0.04778464649644072,0.6303849863999788,0.050595508055054875,0.6674664561882127,0.05340636961366904,0.7045479259764469,0.059028092730897354,0.7787108655529148,0.061838954289511514,0.8157923353411488,0.06464981584812567,0.8528738051293828,0.06746067740673983,0.889955274917617,0.0758023232268438,ZMO1632,0.3805840181260633,down,cpd00001_c0 + cpd02698_c0 --> cpd00036_c0 + cpd00504_c0
rxn03031_reverse,0.036541200261984076,0.4820591072470425,0.042162923379212396,0.5562220468235106,0.044973784937826555,0.5933035166117446,0.04778464649644072,0.6303849863999788,0.050595508055054875,0.6674664561882127,0.05340636961366904,0.7045479259764469,0.059028092730897354,0.7787108655529148,0.061838954289511514,0.8157923353411488,0.06464981584812567,0.8528738051293828,0.06746067740673983,0.889955274917617,0.0758023232268438,ZMO0431,0.3805840181260633,down,cpd00001_c0 + cpd00078_c0 + cpd02465_c0 --> cpd00010_c0 + cpd02724_c0
rxn00313,0.03484516788185573,0.48205910724704254,0.04020596294060277,0.5562220468235106,0.042886360469976285,0.5933035166117446,0.04556675799934981,0.6303849863999789,0.04824715552872332,0.6674664561882128,0.05092755305809684,0.7045479259764468,0.05628834811684387,0.7787108655529148,0.05896874564621739,0.8157923353411488,0.061649143175590906,0.8528738051293829,0.06432954070496442,0.889955274917617,0.07228401529607137,ZMO1768,0.3795047247932544,down,cpd00067_c0 + cpd00516_c0 --> cpd00011_c0 + cpd00039_c0
rxn03910,0.03205635995553951,0.4820591072470423,0.03698810764100712,0.5562220468235104,0.03945398148374092,0.5933035166117443,0.04191985532647474,0.6303849863999784,0.04438572916920855,0.6674664561882124,0.046851603011942355,0.7045479259764464,0.051783350697409636,0.7787108655529095,0.05424922454014356,0.8157923353411453,0.05671509838287759,0.8528738051293826,0.0591809722256113,0.8899552749176152,0.06649881616926176,ZMO1128,0.37773002884014345,down,cpd08288_c0 --> cpd00046_c0 + cpd08301_c0
rxn03908,0.03205635995553951,0.4820591072470423,0.03698810764100712,0.5562220468235104,0.03945398148374092,0.5933035166117443,0.04191985532647474,0.6303849863999784,0.04438572916920855,0.6674664561882124,0.046851603011942355,0.7045479259764464,0.051783350697409636,0.7787108655529095,0.05424922454014356,0.8157923353411453,0.05671509838287759,0.8528738051293826,0.0591809722256113,0.8899552749176152,0.06649881616926176,ZMO1182,0.37773002884014345,down,cpd00002_c0 + cpd08287_c0 --> cpd00008_c0 + cpd00067_c0 + cpd08288_c0
rxn05293,0.03205635995553951,0.4820591072470423,0.03698810764100712,0.5562220468235104,0.03945398148374092,0.5933035166117443,0.04191985532647474,0.6303849863999784,0.04438572916920855,0.6674664561882124,0.046851603011942355,0.7045479259764464,0.051783350697409636,0.7787108655529095,0.05424922454014356,0.8157923353411453,0.05671509838287759,0.8528738051293826,0.0591809722256113,0.8899552749176152,0.06649881616926176,ZMO0180,0.37773002884014345,down,cpd00004_c0 + cpd00067_c0 + cpd08301_c0 --> cpd00001_c0 + cpd00003_c0 + cpd08615_c0
rxn03958_reverse,0.03205635995553951,0.4820591072470423,0.03698810764100712,0.5562220468235104,0.03945398148374092,0.5933035166117443,0.04191985532647474,0.6303849863999784,0.04438572916920855,0.6674664561882124,0.046851603011942355,0.7045479259764464,0.051783350697409636,0.7787108655529095,0.05424922454014356,0.8157923353411453,0.05671509838287759,0.8528738051293826,0.0591809722256113,0.8899552749176152,0.06649881616926176,ZMO1150,0.37773002884014345,down,cpd00005_c0 + cpd00067_c0 + cpd08289_c0 --> cpd00006_c0 + cpd08286_c0
