,kcat,MW,kcat_MW
rxn04831,1.415571,329692.7729565523,15.45698304
rxn04832,1.415571,329692.7729565523,15.45698304
rxn04833,1.4583445,329692.7730363987,15.92403786
rxn04872,1.0828682,329692.77301849966,11.82411578
rxn04873,1.1492976,329692.77293578035,12.54947545
rxn04886,1.0511075,329692.77289568976,11.47731255
rxn04894,1.0828682,329692.77301849966,11.82411578
rxn04895,1.1840252,329692.77311140887,12.92867502
rxn04896,2.1474845,329692.7730154704,23.44893438
rxn04903,1.8504944,329692.77300534997,20.20602326
rxn04916,1.9640144,329692.77305912314,21.44557727
rxn04919,1.594577,329692.77303145063,17.41159549
rxn04954,12.07201,334408.22305224225,129.9586344
rxn04996,13.119792,365037.9028607271,129.3872522
rxn05005_num1,2.9551685,515839.2449768264,20.62387983
rxn05006_num1,3.1364558,515839.24507780914,21.8890691
rxn05023_num1,9.043618,192407.48196522525,169.2087255
rxn05029,2.1272259,210338.15802025943,36.40810261
rxn05031_num1,0.40544942,325770.9460077199,4.480503648
rxn05034,1.9494708,350669.0959455355,20.01343991
rxn05059,47.47773,171681.73700739568,995.5620847
rxn05070,1.98,155778.0355,45.757413598915235
rxn05116,8.39996,709044.4819570152,42.64874316
rxn05126,14.635933,742544.2880026505,70.95786696
rxn05127,12.341293,742544.2880472493,59.83300325
rxn05229,5.529006,984297.2720990573,20.22196156
rxn05231_num1,9.205958,403405.6909851077,82.15414294
rxn05233_num1,9.484129,403405.69100436725,84.63654619
rxn05239,6.0119123,282617.5800119836,76.58010616
rxn05287,4.6529675,322917.72001626046,51.87291363
rxn05289,14.820754,685592.9800390392,77.82272566
rxn05293,56.452213,399405.22697732877,508.8265077
rxn05322,25.83936,289699.6650070324,321.0970092
rxn05323,25.83936,289699.6650070324,321.0970092
rxn05324,25.83936,289699.6650070324,321.0970092
rxn05325,25.83936,289699.6650070324,321.0970092
rxn05326,25.83936,289699.6650070324,321.0970092
rxn05327,9.341269,289699.6649189139,116.0807984
rxn05328,25.83936,289699.6650070324,321.0970092
rxn05330,23.815165,172703.15699604707,496.4274857
rxn05331,23.815165,172703.15699604707,496.4274857
rxn05332,19.48882,172703.15700790926,406.2447567
rxn05334,19.919695,172703.15700444148,415.2263528
rxn05335,23.815165,172703.15699604707,496.4274857
rxn05343,551.0,112756.6971,17591.859738857143
rxn05344,9.242872,1127566.9708676178,29.50985623
rxn05345,551.0,112756.6971,17591.859738857143
rxn05346,551.0,112756.6971,17591.859738857143
rxn05347,12.823898,1127566.9709965545,40.94305171
rxn05348,551.0,112756.6971,17591.859738857143
rxn05349,11.717936,684169.0719810919,61.65810664
rxn05350,551.0,112756.6971,17591.859738857143
rxn05360_num1,31.96498,1027779.2202348304,111.9636647
rxn05363,12.823898,1127566.9709965545,40.94305171
rxn05367,12.823898,1127566.9709965545,40.94305171
rxn05368_num1,31.96498,1027779.2202348304,111.9636647
rxn05371,12.823898,1127566.9709965545,40.94305171
rxn05375,12.823898,1127566.9709965545,40.94305171
rxn05379,12.823898,1127566.9709965545,40.94305171
rxn05383,6.029605,327472.72099805146,66.28514868
rxn05384,12.823898,1127566.9709965545,40.94305171
rxn05388,12.823898,1127566.9709965545,40.94305171
rxn05392,12.823898,1127566.9709965545,40.94305171
rxn05396,12.823898,1127566.9709965545,40.94305171
rxn05400,12.823898,1127566.9709965545,40.94305171
rxn05404,12.823898,1127566.9709965545,40.94305171
rxn05405_num1,31.96498,1027779.2202348304,111.9636647
rxn05408,4.6124644,327472.72098146623,50.7061223
rxn05409,12.823898,1127566.9709965545,40.94305171
rxn05413,12.823898,1127566.9709965545,40.94305171
rxn05417,12.823898,1127566.9709965545,40.94305171
rxn05421,12.823898,1127566.9709965545,40.94305171
rxn05425,12.823898,1127566.9709965545,40.94305171
rxn05429,12.823898,1127566.9709965545,40.94305171
rxn05433,25.83936,289699.6650070324,321.0970092
rxn05434,25.83936,289699.6650070324,321.0970092
rxn05435,25.83936,289699.6650070324,321.0970092
rxn05436,25.83936,289699.6650070324,321.0970092
rxn05437,25.83936,289699.6650070324,321.0970092
rxn05438,25.83936,289699.6650070324,321.0970092
rxn05439,25.83936,289699.6650070324,321.0970092
rxn05440,25.83936,289699.6650070324,321.0970092
rxn05441,25.83936,289699.6650070324,321.0970092
rxn05442,25.83936,289699.6650070324,321.0970092
rxn05443,25.83936,289699.6650070324,321.0970092
rxn05444,25.83936,289699.6650070324,321.0970092
rxn05445,25.83936,289699.6650070324,321.0970092
rxn05446,25.83936,289699.6650070324,321.0970092
rxn05447,25.83936,289699.6650070324,321.0970092
rxn05448,25.83936,289699.6650070324,321.0970092
rxn05449,25.83936,289699.6650070324,321.0970092
rxn05450,25.83936,289699.6650070324,321.0970092
rxn05451,2.4320486,327472.7209485598,26.73619633
rxn05452,2.4320486,327472.7209485598,26.73619633
rxn05453,2.4320486,327472.7209485598,26.73619633
rxn05454,2.4320486,327472.7209485598,26.73619633
rxn05455,2.4320486,327472.7209485598,26.73619633
rxn05456,2.4320486,327472.7209485598,26.73619633
rxn05457,4.094674,327472.72103224776,45.01390636
rxn05458,4.094674,327472.72103224776,45.01390636
rxn05459,3.8580022,327472.72102601174,42.4121065
rxn05460,9.522158,1127566.9710938095,30.40153683
rxn05464,25.83936,289699.6650070324,321.0970092
rxn05465,7.894492,327472.7210143215,86.78637754
rxn05515,14.825172,210338.15801024227,253.7372187
rxn05814,7.110466,247598.77094051288,103.3837022
rxn05872_num1,68.45918,361220.0999789967,682.2794413
rxn05882,228.72731,2436993.444359691,337.8828605
rxn05937,25.34518,311881.54396908806,292.5554582
rxn05957,6.214381,1767247.80350725,12.65910279
rxn06023,5.9705434,146388.20101614555,146.8284745
rxn06060_num1,1.6594498,393926.7061083179,15.16530661
rxn06075_num1,9.770704,403405.6909975708,87.1939469
rxn06076_num1,9.484129,403405.69100436725,84.63654619
rxn06077,32.692368,202156.9460108464,582.1839275
rxn06078,3.636522,1767247.8040670904,7.40783447
rxn06098_num1,1.6471157,437037.86402041966,13.56774094
rxn06099,166.77338,769044.2519666096,780.6887139
rxn06280,3.8906589,900278.2181101099,15.55782619
rxn06297,3.353647,322917.7199644914,37.38763299
rxn06300,4.5437174,971136.4452137327,16.84354729
rxn06386,2.0415373,378994.17100350105,19.39220928
rxn06432,6.5213165,632852.6810007811,37.09668949
rxn06434,3.0695274,1329134.91992474,8.313902881
rxn06435,3.0509856,585229.9819383159,18.76791774
rxn06437,28.22082,1168084.701027516,86.97567215
rxn06438,10.714521,4321955.571970852,8.924727466
rxn06439,4.011422,936268.5422569085,15.42412091
rxn06440,2.9873993,1062611.864479465,10.12094617
rxn06441,7.3914084,954266.3878446477,27.88432096
rxn06442,1.6375967,598413.5659949915,9.851628464
rxn06443,4.056272,585974.3759131064,24.92016682
rxn06444,5.109581,5017914.667352612,3.665764131
rxn06445,6.2223797,1006274.5958170824,22.26088884
rxn06446,5.4322767,954597.4120121072,20.48632845
rxn06447,8.488322,1497432.6441874453,20.40690065
rxn06448,7.3917403,752108.4180714061,35.38088983
rxn06449,9.781351,1004150.9799798976,35.06729994
rxn06515,0.3183433,289038.01199511654,3.965000562
rxn06517,15.318876,751946.987957812,73.34021478
rxn06538,25.449604,324822.2910436422,282.057534
rxn06570,0.3183433,289038.01199511654,3.965000562
rxn06672,11.069915,765063.5750078387,52.08938878
rxn06673,10.430072,655479.4469493433,57.28365607
